quality_version	structural_quality_version	amplitude_quality_version	transition_id	subject	participant_id	pid	transition_type	is_primary_label	nominal_boundary_sec	window_start_sample	window_stop_sample	eeg_envelope_proxy_status	amplitude_window_decision	amplitude_review_priority	structural_critical_flags	amplitude_critical_flags	amplitude_review_flags	combined_critical_flags	combined_review_flags	preprocessing_decision	previous_quality_version	previous_preprocessing_decision	actual_window_samples	expected_window_samples	full_window_coverage	coverage_critical_flag	new_critical_exclusion_v0.3
v0.3	v0.1	v0.1	265	sub-67	sub-67	32	Wake_to_REM	False	24270.0	6182400	6243840	lag_review	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:repeated_endpoints	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:repeated_endpoints	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	266	sub-67	sub-67	32	REM_to_Wake	True	25140.0	6405120	6466560	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	267	sub-67	sub-67	32	Wake_to_REM	False	25170.0	6412800	6474240	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	268	sub-68	sub-68	33	REM_to_Wake	True	10020.0	2534400	2595840	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	269	sub-68	sub-68	33	REM_to_Wake	True	25710.0	6551040	6612480	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	270	sub-69	sub-69	34	REM_to_Wake	True	23040.0	5867520	5928960	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	31	sub-7	sub-7	5	REM_to_Wake	True	15540.0	3947520	4008960	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:repeated_endpoints	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:repeated_endpoints	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	32	sub-7	sub-7	5	REM_to_Wake	True	21510.0	5475840	5537280	lag_review	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	33	sub-7	sub-7	5	Wake_to_REM	False	21540.0	5483520	5544960	lag_review	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	34	sub-7	sub-7	5	REM_to_Wake	True	26370.0	6720000	6781440	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	271	sub-70	sub-70	35	REM_to_Wake	True	21870.0	5568000	5629440	lag_review	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	272	sub-70	sub-70	35	REM_to_Wake	True	22110.0	5629440	5690880	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	273	sub-71	sub-71	36	REM_to_Wake	True	22740.0	5790720	5852160	lag_review	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	274	sub-71	sub-71	36	REM_to_Wake	True	26880.0	6850560	6912000	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	275	sub-71	sub-71	36	REM_to_Wake	True	28830.0	7349760	7411200	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	276	sub-71	sub-71	36	Wake_to_REM	False	28860.0	7357440	7418880	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	277	sub-72	sub-72	37	REM_to_Wake	True	22800.0	5806080	5867520	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	278	sub-72	sub-72	37	REM_to_Wake	True	23400.0	5959680	6021120	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps	pass	amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	279	sub-73	sub-73	38	REM_to_Wake	True	5850.0	1466880	1528320	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	280	sub-74	sub-74	39	REM_to_Wake	True	17010.0	4323840	4385280	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	281	sub-74	sub-74	39	REM_to_Wake	True	27630.0	7042560	7104000	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	282	sub-75	sub-75	40	REM_to_Wake	True	24360.0	6205440	6266880	lag_review	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	283	sub-75	sub-75	40	Wake_to_REM	False	24390.0	6213120	6274560	lag_review	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	284	sub-75	sub-75	40	REM_to_Wake	True	25590.0	6520320	6581760	lag_review	review	targeted_review	pass	pass	amplitude:high_robust_range;amplitude:many_10mad_outliers	pass	amplitude:high_robust_range;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	285	sub-76	sub-76	41	REM_to_Wake	True	28470.0	7257600	7319040	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	286	sub-76	sub-76	41	REM_to_Wake	True	31110.0	7933440	7994880	lag_review	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps;amplitude:repeated_endpoints	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	287	sub-77	sub-77	42	REM_to_Wake	True	16830.0	4277760	4339200	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:many_10mad_outliers	pass	amplitude:high_peak_to_peak;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	288	sub-77	sub-77	42	Wake_to_REM	False	16860.0	4285440	4346880	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	289	sub-77	sub-77	42	REM_to_Wake	True	17880.0	4546560	4608000	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_robust_range;amplitude:many_10mad_outliers	pass	amplitude:high_robust_range;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	290	sub-77	sub-77	42	REM_to_Wake	True	30090.0	7672320	7733760	unusable	exclude	critical_exclusion	pass	amplitude:constant_signal;amplitude:flatline_at_least_5_sec;amplitude:near_flat_robust_range	amplitude:repeated_endpoints	amplitude:constant_signal;amplitude:flatline_at_least_5_sec;amplitude:near_flat_robust_range	amplitude:repeated_endpoints	exclude_critical	v0.2	exclude_critical	61440	61440	True	pass	False
v0.3	v0.1	v0.1	291	sub-78	sub-78	43	REM_to_Wake	True	24570.0	6259200	6320640	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	292	sub-78	sub-78	43	Wake_to_REM	False	24600.0	6266880	6328320	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	293	sub-78	sub-78	43	REM_to_Wake	True	25230.0	6428160	6489600	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	294	sub-81	sub-81	46	REM_to_Wake	True	13380.0	3394560	3456000	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_robust_range;amplitude:many_10mad_outliers	pass	amplitude:high_robust_range;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	295	sub-81	sub-81	46	Wake_to_REM	False	13410.0	3402240	3463680	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_robust_range;amplitude:many_10mad_outliers	pass	amplitude:high_robust_range;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	296	sub-81	sub-81	46	REM_to_Wake	True	13590.0	3448320	3509760	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	297	sub-81	sub-81	46	Wake_to_REM	False	13620.0	3456000	3517440	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	298	sub-81	sub-81	46	REM_to_Wake	True	13710.0	3479040	3540480	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	299	sub-81	sub-81	46	Wake_to_REM	False	13740.0	3486720	3548160	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	300	sub-81	sub-81	46	REM_to_Wake	True	14550.0	3694080	3755520	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	301	sub-81	sub-81	46	Wake_to_REM	False	14580.0	3701760	3763200	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	302	sub-81	sub-81	46	REM_to_Wake	True	14820.0	3763200	3824640	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	303	sub-81	sub-81	46	REM_to_Wake	True	21990.0	5598720	5660160	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	304	sub-81	sub-81	46	REM_to_Wake	True	26370.0	6720000	6781440	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	305	sub-81	sub-81	46	REM_to_Wake	True	27000.0	6881280	6942720	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	306	sub-81	sub-81	46	Wake_to_REM	False	27030.0	6888960	6950400	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	307	sub-82	sub-82	48	REM_to_Wake	True	12540.0	3179520	3240960	lag_review	review	targeted_review	pass	pass	amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps	pass	amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:many_abrupt_jumps	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	308	sub-82	sub-82	48	REM_to_Wake	True	22800.0	5806080	5867520	lag_review	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	309	sub-83	sub-83	50	REM_to_Wake	True	18450.0	4692480	4753920	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	310	sub-84	sub-84	51	REM_to_Wake	True	26280.0	6696960	6758400	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	311	sub-85	sub-85	52	REM_to_Wake	True	14760.0	3747840	3809280	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	312	sub-85	sub-85	52	REM_to_Wake	True	20340.0	5176320	5237760	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	313	sub-85	sub-85	52	REM_to_Wake	True	24600.0	6266880	6328320	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	314	sub-85	sub-85	52	REM_to_Wake	True	25260.0	6435840	6497280	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	315	sub-85	sub-85	52	REM_to_Wake	True	26070.0	6643200	6704640	lag_review	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	316	sub-87	sub-87	54	REM_to_Wake	True	19230.0	4892160	4953600	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:repeated_endpoints	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:repeated_endpoints	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	317	sub-87	sub-87	54	REM_to_Wake	True	25740.0	6558720	6620160	lag_review	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	35	sub-9	sub-9	90	REM_to_Wake	True	20910.0	5322240	5383680	lag_review	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:repeated_endpoints	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers;amplitude:repeated_endpoints	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	318	sub-90	sub-90	57	REM_to_Wake	True	15330.0	3893760	3955200	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	319	sub-90	sub-90	57	REM_to_Wake	True	21510.0	5475840	5537280	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	320	sub-90	sub-90	57	REM_to_Wake	True	27090.0	6904320	6965760	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	321	sub-90	sub-90	57	Wake_to_REM	False	27120.0	6912000	6973440	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	322	sub-90	sub-90	57	REM_to_Wake	True	27210.0	6935040	6996480	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	323	sub-90	sub-90	57	Wake_to_REM	False	27240.0	6942720	7004160	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	324	sub-90	sub-90	57	REM_to_Wake	True	28050.0	7150080	7211520	lag_review	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	325	sub-91	sub-91	58	REM_to_Wake	True	24210.0	6167040	6228480	lag_review	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	326	sub-91	sub-91	58	Wake_to_REM	False	24240.0	6174720	6236160	lag_review	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	327	sub-91	sub-91	58	REM_to_Wake	True	28830.0	7349760	7411200	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	328	sub-91	sub-91	58	REM_to_Wake	True	29370.0	7488000	7549440	lag_review	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	329	sub-91	sub-91	58	Wake_to_REM	False	29400.0	7495680	7557120	lag_review	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	330	sub-91	sub-91	58	REM_to_Wake	True	29910.0	7626240	7687680	lag_review	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	331	sub-91	sub-91	58	Wake_to_REM	False	29940.0	7633920	7695360	lag_review	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	332	sub-91	sub-91	58	REM_to_Wake	True	30150.0	7687680	7749120	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	333	sub-92	sub-92	59	REM_to_Wake	True	12690.0	3217920	3279360	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	334	sub-92	sub-92	59	REM_to_Wake	True	24480.0	6236160	6297600	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	335	sub-92	sub-92	59	Wake_to_REM	False	24510.0	6243840	6305280	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	336	sub-92	sub-92	59	REM_to_Wake	True	24690.0	6289920	6351360	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	337	sub-92	sub-92	59	Wake_to_REM	False	24720.0	6297600	6359040	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	338	sub-93	sub-93	60	REM_to_Wake	True	14310.0	3632640	3694080	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	339	sub-93	sub-93	60	REM_to_Wake	True	20010.0	5091840	5153280	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	340	sub-93	sub-93	60	Wake_to_REM	False	20040.0	5099520	5160960	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	341	sub-93	sub-93	60	REM_to_Wake	True	20100.0	5114880	5176320	near_zero_lag	review	mad_only_review	pass	pass	amplitude:many_10mad_outliers	pass	amplitude:many_10mad_outliers	include_mad_sensitivity	v0.2	include_mad_sensitivity	61440	61440	True	pass	False
v0.3	v0.1	v0.1	342	sub-94	sub-94	61	REM_to_Wake	True	16530.0	4200960	4262400	lag_review	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	343	sub-94	sub-94	61	REM_to_Wake	True	25680.0	6543360	6604800	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_robust_range;amplitude:many_10mad_outliers	pass	amplitude:high_robust_range;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
v0.3	v0.1	v0.1	344	sub-95	sub-95	62	REM_to_Wake	True	13830.0	3509760	3571200	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	345	sub-95	sub-95	62	REM_to_Wake	True	14310.0	3632640	3694080	near_zero_lag	include	no_review_flag	pass	pass	pass	pass	pass	include	v0.2	include	61440	61440	True	pass	False
v0.3	v0.1	v0.1	346	sub-95	sub-95	62	REM_to_Wake	True	22020.0	5606400	5667840	near_zero_lag	review	targeted_review	pass	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	pass	amplitude:high_peak_to_peak;amplitude:high_robust_range;amplitude:many_10mad_outliers	review_targeted	v0.2	review_targeted	61440	61440	True	pass	False
