sample_id	subject	pid	candidate_time_sec	label	source_tier	retained	drop_reason
background_623	sub-115	98	1590.0	0	nontarget_window_no_remwake_nearby	True	
background_620	sub-115	98	1620.0	0	nontarget_window_no_remwake_nearby	True	
background_625	sub-115	98	1650.0	0	nontarget_window_no_remwake_nearby	True	
background_624	sub-115	98	1680.0	0	nontarget_window_no_remwake_nearby	True	
background_626	sub-115	98	1740.0	0	nontarget_window_no_remwake_nearby	True	
background_628	sub-115	98	1770.0	0	nontarget_window_no_remwake_nearby	True	
background_634	sub-115	98	1800.0	0	nontarget_window_no_remwake_nearby	True	
background_640	sub-115	98	1950.0	0	strict_same_stage_window	True	
background_641	sub-115	98	1980.0	0	strict_same_stage_window	True	
background_629	sub-115	98	2370.0	0	nontarget_window_no_remwake_nearby	True	
background_621	sub-115	98	2730.0	0	nontarget_window_no_remwake_nearby	True	
background_635	sub-115	98	7800.0	0	nontarget_window_no_remwake_nearby	True	
background_622	sub-115	98	7920.0	0	nontarget_window_no_remwake_nearby	True	
transition_431	sub-115	98	8580.0	1	REM_to_Wake	True	
background_627	sub-115	98	9480.0	0	nontarget_window_no_remwake_nearby	True	
background_631	sub-115	98	9510.0	0	nontarget_window_no_remwake_nearby	True	
background_632	sub-115	98	9540.0	0	nontarget_window_no_remwake_nearby	True	
background_642	sub-115	98	9600.0	0	strict_same_stage_window	True	
background_643	sub-115	98	9630.0	0	strict_same_stage_window	True	
background_630	sub-115	98	10080.0	0	nontarget_window_no_remwake_nearby	True	
background_638	sub-115	98	11580.0	0	strict_same_stage_window	True	
background_639	sub-115	98	13410.0	0	strict_same_stage_window	True	
background_672	sub-116	98	120.0	0	strict_same_stage_window	True	
background_673	sub-116	98	150.0	0	strict_same_stage_window	True	
background_666	sub-116	98	270.0	0	nontarget_window_no_remwake_nearby	True	
background_667	sub-116	98	300.0	0	nontarget_window_no_remwake_nearby	True	
background_663	sub-116	98	360.0	0	nontarget_window_no_remwake_nearby	True	
background_646	sub-116	98	390.0	0	nontarget_window_no_remwake_nearby	True	
background_647	sub-116	98	420.0	0	nontarget_window_no_remwake_nearby	True	
background_648	sub-116	98	450.0	0	nontarget_window_no_remwake_nearby	True	
background_654	sub-116	98	480.0	0	nontarget_window_no_remwake_nearby	True	
background_655	sub-116	98	510.0	0	nontarget_window_no_remwake_nearby	True	
background_668	sub-116	98	570.0	0	strict_same_stage_window	True	
background_669	sub-116	98	600.0	0	strict_same_stage_window	True	
background_658	sub-116	98	1110.0	0	nontarget_window_no_remwake_nearby	True	
background_664	sub-116	98	1170.0	0	nontarget_window_no_remwake_nearby	True	
background_650	sub-116	98	1230.0	0	nontarget_window_no_remwake_nearby	True	
background_649	sub-116	98	1410.0	0	nontarget_window_no_remwake_nearby	True	
background_652	sub-116	98	2550.0	0	nontarget_window_no_remwake_nearby	True	
background_653	sub-116	98	3840.0	0	nontarget_window_no_remwake_nearby	True	
background_656	sub-116	98	7620.0	0	nontarget_window_no_remwake_nearby	True	
background_661	sub-116	98	7650.0	0	nontarget_window_no_remwake_nearby	True	
background_662	sub-116	98	7680.0	0	nontarget_window_no_remwake_nearby	True	
background_670	sub-116	98	7740.0	0	strict_same_stage_window	True	
background_671	sub-116	98	7770.0	0	strict_same_stage_window	True	
transition_432	sub-116	98	8760.0	1	REM_to_Wake	True	
background_657	sub-116	98	16590.0	0	nontarget_window_no_remwake_nearby	True	
background_660	sub-116	98	18450.0	0	nontarget_window_no_remwake_nearby	True	
background_665	sub-116	98	25350.0	0	nontarget_window_no_remwake_nearby	True	
background_690	sub-117	98	780.0	0	nontarget_window_no_remwake_nearby	True	
background_676	sub-117	98	810.0	0	nontarget_window_no_remwake_nearby	True	
background_682	sub-117	98	840.0	0	nontarget_window_no_remwake_nearby	True	
background_683	sub-117	98	870.0	0	nontarget_window_no_remwake_nearby	True	
background_680	sub-117	98	990.0	0	nontarget_window_no_remwake_nearby	True	
background_677	sub-117	98	1020.0	0	nontarget_window_no_remwake_nearby	True	
background_691	sub-117	98	2040.0	0	nontarget_window_no_remwake_nearby	True	
background_674	sub-117	98	2070.0	0	nontarget_window_no_remwake_nearby	True	
background_687	sub-117	98	5400.0	0	nontarget_window_no_remwake_nearby	True	
background_675	sub-117	98	5520.0	0	nontarget_window_no_remwake_nearby	True	
background_678	sub-117	98	5580.0	0	nontarget_window_no_remwake_nearby	True	
background_681	sub-117	98	6150.0	0	nontarget_window_no_remwake_nearby	True	
background_679	sub-117	98	6180.0	0	nontarget_window_no_remwake_nearby	True	
background_684	sub-117	98	6900.0	0	nontarget_window_no_remwake_nearby	True	
background_688	sub-117	98	6930.0	0	nontarget_window_no_remwake_nearby	True	
background_689	sub-117	98	6960.0	0	nontarget_window_no_remwake_nearby	True	
background_698	sub-117	98	7020.0	0	strict_same_stage_window	True	
background_699	sub-117	98	7050.0	0	strict_same_stage_window	True	
transition_435	sub-117	98	8280.0	1	REM_to_Wake	True	
transition_437	sub-117	98	8850.0	1	REM_to_Wake	True	
transition_439	sub-117	98	9180.0	1	REM_to_Wake	True	
transition_441	sub-117	98	9480.0	1	REM_to_Wake	True	
background_692	sub-117	98	18750.0	0	nontarget_window_no_remwake_nearby	True	
background_693	sub-117	98	19140.0	0	nontarget_window_no_remwake_nearby	True	
background_685	sub-117	98	19200.0	0	nontarget_window_no_remwake_nearby	True	
background_725	sub-118	99	450.0	0	nontarget_window_no_remwake_nearby	True	
background_726	sub-118	99	480.0	0	nontarget_window_no_remwake_nearby	True	
background_722	sub-118	99	540.0	0	nontarget_window_no_remwake_nearby	True	
background_702	sub-118	99	570.0	0	nontarget_window_no_remwake_nearby	True	
background_703	sub-118	99	600.0	0	nontarget_window_no_remwake_nearby	True	
background_704	sub-118	99	630.0	0	nontarget_window_no_remwake_nearby	True	
background_711	sub-118	99	660.0	0	nontarget_window_no_remwake_nearby	True	
background_709	sub-118	99	690.0	0	nontarget_window_no_remwake_nearby	True	
background_705	sub-118	99	750.0	0	nontarget_window_no_remwake_nearby	True	
background_712	sub-118	99	780.0	0	nontarget_window_no_remwake_nearby	True	
background_715	sub-118	99	810.0	0	nontarget_window_no_remwake_nearby	True	
background_723	sub-118	99	840.0	0	nontarget_window_no_remwake_nearby	True	
background_707	sub-118	99	900.0	0	nontarget_window_no_remwake_nearby	True	
background_716	sub-118	99	990.0	0	nontarget_window_no_remwake_nearby	True	
background_727	sub-118	99	1170.0	0	strict_same_stage_window	True	
background_728	sub-118	99	1200.0	0	strict_same_stage_window	True	
background_708	sub-118	99	1620.0	0	nontarget_window_no_remwake_nearby	True	
background_710	sub-118	99	1740.0	0	nontarget_window_no_remwake_nearby	True	
background_713	sub-118	99	3390.0	0	nontarget_window_no_remwake_nearby	True	
background_720	sub-118	99	3420.0	0	nontarget_window_no_remwake_nearby	True	
background_721	sub-118	99	3450.0	0	nontarget_window_no_remwake_nearby	True	
background_729	sub-118	99	3510.0	0	strict_same_stage_window	True	
background_730	sub-118	99	3540.0	0	strict_same_stage_window	True	
transition_443	sub-118	99	5160.0	1	REM_to_Wake	True	
background_714	sub-118	99	9810.0	0	nontarget_window_no_remwake_nearby	True	
background_717	sub-118	99	10710.0	0	nontarget_window_no_remwake_nearby	True	
background_706	sub-118	99	10740.0	0	nontarget_window_no_remwake_nearby	True	
background_718	sub-118	99	11550.0	0	nontarget_window_no_remwake_nearby	True	
transition_445	sub-118	99	19080.0	1	REM_to_Wake	True	
background_724	sub-118	99	19680.0	0	nontarget_window_no_remwake_nearby	True	
background_719	sub-118	99	23850.0	0	nontarget_window_no_remwake_nearby	True	
background_751	sub-119	99	120.0	0	nontarget_window_no_remwake_nearby	True	
background_737	sub-119	99	150.0	0	nontarget_window_no_remwake_nearby	True	
background_752	sub-119	99	180.0	0	nontarget_window_no_remwake_nearby	True	
background_735	sub-119	99	210.0	0	nontarget_window_no_remwake_nearby	True	
background_741	sub-119	99	240.0	0	nontarget_window_no_remwake_nearby	True	
background_742	sub-119	99	270.0	0	nontarget_window_no_remwake_nearby	True	
background_745	sub-119	99	300.0	0	nontarget_window_no_remwake_nearby	True	
background_738	sub-119	99	360.0	0	nontarget_window_no_remwake_nearby	True	
background_755	sub-119	99	390.0	0	nontarget_window_no_remwake_nearby	True	
background_733	sub-119	99	450.0	0	nontarget_window_no_remwake_nearby	True	
background_734	sub-119	99	480.0	0	nontarget_window_no_remwake_nearby	True	
background_736	sub-119	99	510.0	0	nontarget_window_no_remwake_nearby	True	
background_739	sub-119	99	690.0	0	nontarget_window_no_remwake_nearby	True	
background_740	sub-119	99	810.0	0	nontarget_window_no_remwake_nearby	True	
background_746	sub-119	99	870.0	0	nontarget_window_no_remwake_nearby	True	
background_753	sub-119	99	900.0	0	nontarget_window_no_remwake_nearby	True	
background_757	sub-119	99	1170.0	0	strict_same_stage_window	True	
background_754	sub-119	99	1320.0	0	nontarget_window_no_remwake_nearby	True	
background_758	sub-119	99	1440.0	0	strict_same_stage_window	True	
background_743	sub-119	99	4170.0	0	nontarget_window_no_remwake_nearby	True	
background_749	sub-119	99	4200.0	0	nontarget_window_no_remwake_nearby	True	
background_750	sub-119	99	4230.0	0	nontarget_window_no_remwake_nearby	True	
background_759	sub-119	99	4290.0	0	strict_same_stage_window	True	
background_760	sub-119	99	4320.0	0	strict_same_stage_window	True	
transition_446	sub-119	99	4980.0	1	REM_to_Wake	True	
background_744	sub-119	99	5220.0	0	nontarget_window_no_remwake_nearby	True	
transition_447	sub-119	99	6510.0	1	REM_to_Wake	True	
background_748	sub-119	99	13830.0	0	nontarget_window_no_remwake_nearby	True	
background_756	sub-119	99	14940.0	0	nontarget_window_no_remwake_nearby	True	
transition_448	sub-119	99	19350.0	1	REM_to_Wake	True	
background_747	sub-119	99	26160.0	0	nontarget_window_no_remwake_nearby	True	
background_790	sub-12	92	120.0	0	strict_same_stage_window	True	
background_791	sub-12	92	150.0	0	strict_same_stage_window	True	
background_784	sub-12	92	1530.0	0	nontarget_window_no_remwake_nearby	True	
background_785	sub-12	92	1560.0	0	nontarget_window_no_remwake_nearby	True	
background_782	sub-12	92	1620.0	0	nontarget_window_no_remwake_nearby	True	
background_775	sub-12	92	1650.0	0	nontarget_window_no_remwake_nearby	True	
background_780	sub-12	92	1890.0	0	nontarget_window_no_remwake_nearby	True	
background_763	sub-12	92	1920.0	0	nontarget_window_no_remwake_nearby	True	
background_771	sub-12	92	1950.0	0	nontarget_window_no_remwake_nearby	True	
background_772	sub-12	92	1980.0	0	nontarget_window_no_remwake_nearby	True	
background_776	sub-12	92	2100.0	0	nontarget_window_no_remwake_nearby	True	
background_781	sub-12	92	2340.0	0	nontarget_window_no_remwake_nearby	True	
background_767	sub-12	92	2370.0	0	nontarget_window_no_remwake_nearby	True	
background_761	sub-12	92	2460.0	0	nontarget_window_no_remwake_nearby	True	
background_764	sub-12	92	2490.0	0	nontarget_window_no_remwake_nearby	True	
background_783	sub-12	92	2610.0	0	nontarget_window_no_remwake_nearby	True	
background_786	sub-12	92	2730.0	0	strict_same_stage_window	True	
background_787	sub-12	92	2760.0	0	strict_same_stage_window	True	
background_769	sub-12	92	4200.0	0	nontarget_window_no_remwake_nearby	True	
transition_39	sub-12	92	5160.0	1	REM_to_Wake	True	
background_770	sub-12	92	5850.0	0	nontarget_window_no_remwake_nearby	True	
background_762	sub-12	92	5880.0	0	nontarget_window_no_remwake_nearby	True	
background_773	sub-12	92	9090.0	0	nontarget_window_no_remwake_nearby	True	
background_778	sub-12	92	9120.0	0	nontarget_window_no_remwake_nearby	True	
background_779	sub-12	92	9150.0	0	nontarget_window_no_remwake_nearby	True	
background_788	sub-12	92	9210.0	0	strict_same_stage_window	True	
background_789	sub-12	92	9240.0	0	strict_same_stage_window	True	
transition_40	sub-12	92	9510.0	1	REM_to_Wake	True	
background_774	sub-12	92	9750.0	0	nontarget_window_no_remwake_nearby	True	
transition_41	sub-12	92	9900.0	1	REM_to_Wake	True	
background_768	sub-12	92	10170.0	0	nontarget_window_no_remwake_nearby	True	
background_777	sub-12	92	21900.0	0	nontarget_window_no_remwake_nearby	True	
background_765	sub-12	92	21930.0	0	nontarget_window_no_remwake_nearby	True	
transition_42	sub-12	92	22800.0	1	REM_to_Wake	True	
transition_44	sub-12	92	22890.0	1	REM_to_Wake	True	
background_766	sub-12	92	23100.0	0	nontarget_window_no_remwake_nearby	True	
transition_45	sub-12	92	23490.0	1	REM_to_Wake	True	
transition_46	sub-12	92	28170.0	1	REM_to_Wake	True	
transition_47	sub-12	92	28290.0	1	REM_to_Wake	True	
transition_49	sub-12	92	28410.0	1	REM_to_Wake	True	
background_820	sub-120	99	120.0	0	nontarget_window_no_remwake_nearby	True	
background_816	sub-120	99	150.0	0	nontarget_window_no_remwake_nearby	True	
background_792	sub-120	99	180.0	0	nontarget_window_no_remwake_nearby	True	
background_797	sub-120	99	210.0	0	nontarget_window_no_remwake_nearby	True	
background_821	sub-120	99	240.0	0	nontarget_window_no_remwake_nearby	True	
background_817	sub-120	99	270.0	0	nontarget_window_no_remwake_nearby	True	
background_793	sub-120	99	300.0	0	nontarget_window_no_remwake_nearby	True	
background_794	sub-120	99	360.0	0	nontarget_window_no_remwake_nearby	True	
background_801	sub-120	99	390.0	0	nontarget_window_no_remwake_nearby	True	
background_802	sub-120	99	420.0	0	nontarget_window_no_remwake_nearby	True	
background_807	sub-120	99	480.0	0	nontarget_window_no_remwake_nearby	True	
background_818	sub-120	99	510.0	0	nontarget_window_no_remwake_nearby	True	
background_808	sub-120	99	570.0	0	nontarget_window_no_remwake_nearby	True	
background_798	sub-120	99	720.0	0	nontarget_window_no_remwake_nearby	True	
background_795	sub-120	99	810.0	0	nontarget_window_no_remwake_nearby	True	
background_799	sub-120	99	840.0	0	nontarget_window_no_remwake_nearby	True	
background_800	sub-120	99	990.0	0	nontarget_window_no_remwake_nearby	True	
background_822	sub-120	99	1350.0	0	strict_same_stage_window	True	
background_823	sub-120	99	1380.0	0	strict_same_stage_window	True	
background_819	sub-120	99	2340.0	0	nontarget_window_no_remwake_nearby	True	
background_803	sub-120	99	4650.0	0	nontarget_window_no_remwake_nearby	True	
background_809	sub-120	99	4680.0	0	nontarget_window_no_remwake_nearby	True	
background_805	sub-120	99	5340.0	0	nontarget_window_no_remwake_nearby	True	
background_814	sub-120	99	5370.0	0	nontarget_window_no_remwake_nearby	True	
background_815	sub-120	99	5400.0	0	nontarget_window_no_remwake_nearby	True	
background_824	sub-120	99	5460.0	0	strict_same_stage_window	True	
background_825	sub-120	99	5490.0	0	strict_same_stage_window	True	
transition_449	sub-120	99	6660.0	1	REM_to_Wake	True	
background_811	sub-120	99	7290.0	0	nontarget_window_no_remwake_nearby	True	
background_796	sub-120	99	7320.0	0	nontarget_window_no_remwake_nearby	True	
background_812	sub-120	99	7440.0	0	nontarget_window_no_remwake_nearby	True	
background_804	sub-120	99	12120.0	0	nontarget_window_no_remwake_nearby	True	
background_810	sub-120	99	12150.0	0	nontarget_window_no_remwake_nearby	True	
background_806	sub-120	99	12630.0	0	nontarget_window_no_remwake_nearby	True	
transition_451	sub-120	99	13830.0	1	REM_to_Wake	True	
background_813	sub-120	99	15540.0	0	nontarget_window_no_remwake_nearby	True	
background_858	sub-121	100	120.0	0	strict_same_stage_window	True	
background_859	sub-121	100	150.0	0	strict_same_stage_window	True	
background_851	sub-121	100	2970.0	0	nontarget_window_no_remwake_nearby	True	
background_852	sub-121	100	3000.0	0	nontarget_window_no_remwake_nearby	True	
background_847	sub-121	100	3060.0	0	nontarget_window_no_remwake_nearby	True	
background_828	sub-121	100	3090.0	0	nontarget_window_no_remwake_nearby	True	
background_840	sub-121	100	3120.0	0	nontarget_window_no_remwake_nearby	True	
background_848	sub-121	100	3150.0	0	nontarget_window_no_remwake_nearby	True	
background_830	sub-121	100	3180.0	0	nontarget_window_no_remwake_nearby	True	
background_831	sub-121	100	3450.0	0	nontarget_window_no_remwake_nearby	True	
background_826	sub-121	100	3750.0	0	nontarget_window_no_remwake_nearby	True	
background_827	sub-121	100	3990.0	0	nontarget_window_no_remwake_nearby	True	
background_829	sub-121	100	4230.0	0	nontarget_window_no_remwake_nearby	True	
background_834	sub-121	100	4260.0	0	nontarget_window_no_remwake_nearby	True	
background_835	sub-121	100	4290.0	0	nontarget_window_no_remwake_nearby	True	
background_832	sub-121	100	4380.0	0	nontarget_window_no_remwake_nearby	True	
background_833	sub-121	100	4710.0	0	nontarget_window_no_remwake_nearby	True	
background_854	sub-121	100	4860.0	0	strict_same_stage_window	True	
background_855	sub-121	100	4890.0	0	strict_same_stage_window	True	
background_836	sub-121	100	6210.0	0	nontarget_window_no_remwake_nearby	True	
background_842	sub-121	100	6240.0	0	nontarget_window_no_remwake_nearby	True	
background_837	sub-121	100	6930.0	0	nontarget_window_no_remwake_nearby	True	
background_843	sub-121	100	6960.0	0	nontarget_window_no_remwake_nearby	True	
background_841	sub-121	100	7020.0	0	nontarget_window_no_remwake_nearby	True	
